order_id,customer_id,order_date,product_name,category,quantity,unit_price,total_amount,status
ORD-0000281,CUST-001523,2025-04-24,USB-C Hub,Electronics,5,52.48,262.4,Cancelled
ORD-0000282,CUST-006733,2026-07-10,Water Bottle,Lifestyle,4,19.64,78.56,Completed
ORD-0000283,CUST-008743,2024-08-29,Wireless Mouse,Electronics,4,28.56,114.24,Returned
ORD-0000284,CUST-004945,2026-06-22,Wireless Mouse,Electronics,1,30.27,30.27,Shipped
ORD-0000285,CUST-004059,2026-04-27,Ergonomic Chair,Furniture,6,273.2,1639.2,Shipped
ORD-0000286,CUST-004748,2023-11-09,Laptop Stand,Office,6,42.4,254.4,Completed
ORD-0000287,CUST-005469,2026-05-15,Wireless Mouse,Electronics,1,28.48,28.48,Cancelled
ORD-0000288,CUST-005975,2024-11-15,Water Bottle,Lifestyle,3,18.2,54.6,Cancelled
ORD-0000289,CUST-008225,2021-11-23,Webcam,Electronics,6,67.54,405.24,Shipped
ORD-0000290,CUST-002594,2026-01-28,Laptop Stand,Office,4,46.79,187.16,Cancelled
ORD-0000291,CUST-002463,2021-04-16,Noise-Canceling Headphones,Electronics,4,196.78,787.12,Returned
ORD-0000292,CUST-009526,2026-09-01,Standing Desk,Furniture,1,398.63,398.63,Completed
ORD-0000293,CUST-001653,2020-12-19,Notebook Set,Stationery,5,12.79,63.95,Completed
ORD-0000294,CUST-008011,2025-07-24,Laptop Stand,Office,6,45.07,270.42,Completed
ORD-0000295,CUST-000484,2023-12-17,Noise-Canceling Headphones,Electronics,2,169.43,338.86,Cancelled
ORD-0000296,CUST-009401,2026-03-01,Mechanical Keyboard,Electronics,3,94.8,284.4,Processing
ORD-0000297,CUST-003260,2021-07-27,Notebook Set,Stationery,4,13.04,52.16,Processing
ORD-0000298,CUST-009688,2026-03-27,Webcam,Electronics,2,75.47,150.94,Cancelled
ORD-0000299,CUST-006410,2025-10-22,Ergonomic Chair,Furniture,3,270.71,812.13,Processing
ORD-0000300,CUST-009641,2025-11-04,Backpack,Lifestyle,2,57.34,114.68,Shipped
ORD-0000301,CUST-001202,2023-03-31,Backpack,Lifestyle,2,56.21,112.42,Processing
ORD-0000302,CUST-007873,2025-03-26,Wireless Mouse,Electronics,6,31.63,189.78,Completed
ORD-0000303,CUST-005254,2026-07-24,Standing Desk,Furniture,5,436.65,2183.25,Processing
ORD-0000304,CUST-006694,2023-05-27,Standing Desk,Furniture,3,408.05,1224.15,Returned
ORD-0000305,CUST-003944,2022-08-29,Standing Desk,Furniture,1,429.91,429.91,Completed
ORD-0000306,CUST-003096,2026-02-19,Wireless Mouse,Electronics,2,31.76,63.52,Shipped
ORD-0000307,CUST-005297,2023-06-13,Laptop Stand,Office,3,49.12,147.36,Completed
ORD-0000308,CUST-009703,2026-05-10,Backpack,Lifestyle,1,58.37,58.37,Shipped
ORD-0000309,CUST-004461,2024-06-22,Backpack,Lifestyle,5,56.11,280.55,Returned
ORD-0000310,CUST-003034,2026-03-19,Standing Desk,Furniture,5,381.01,1905.05,Processing
ORD-0000311,CUST-006351,2022-07-12,USB-C Hub,Electronics,6,50.83,304.98,Returned
ORD-0000312,CUST-008930,2024-08-11,Standing Desk,Furniture,2,371.16,742.32,Completed
ORD-0000313,CUST-007563,2026-08-14,Mechanical Keyboard,Electronics,2,91,182,Shipped
ORD-0000314,CUST-007480,2024-08-31,Desk Organizer,Office,3,23.96,71.88,Cancelled
ORD-0000315,CUST-001148,2024-03-23,Wireless Mouse,Electronics,4,30.9,123.6,Shipped
ORD-0000316,CUST-002294,2024-10-04,Mechanical Keyboard,Electronics,6,88,528,Completed
ORD-0000317,CUST-000344,2026-06-16,Backpack,Lifestyle,6,55.31,331.86,Processing
ORD-0000318,CUST-001461,2024-08-28,Laptop Stand,Office,5,44.24,221.2,Completed
ORD-0000319,CUST-009849,2025-05-05,Webcam,Electronics,2,66.94,133.88,Processing
ORD-0000320,CUST-000045,2023-10-14,Mechanical Keyboard,Electronics,4,81.56,326.24,Returned
ORD-0000321,CUST-005752,2025-04-05,Mechanical Keyboard,Electronics,6,83.59,501.54,Completed
ORD-0000322,CUST-006457,2023-05-19,USB-C Hub,Electronics,4,44.91,179.64,Completed
ORD-0000323,CUST-007681,2026-08-31,Desk Organizer,Office,4,26.22,104.88,Returned
ORD-0000324,CUST-007548,2025-04-20,Laptop Stand,Office,5,42.43,212.15,Returned
ORD-0000325,CUST-009296,2025-12-26,Notebook Set,Stationery,5,13.15,65.75,Cancelled
ORD-0000326,CUST-009764,2026-08-07,Backpack,Lifestyle,5,61.72,308.6,Processing
ORD-0000327,CUST-005700,2026-07-09,Standing Desk,Furniture,3,408.42,1225.26,Cancelled
ORD-0000328,CUST-006211,2024-02-07,USB-C Hub,Electronics,3,45.6,136.8,Completed
ORD-0000329,CUST-008864,2024-03-13,Backpack,Lifestyle,4,57.27,229.08,Completed
ORD-0000330,CUST-001973,2022-07-26,Noise-Canceling Headphones,Electronics,1,165.75,165.75,Completed
ORD-0000331,CUST-004675,2026-07-01,Mechanical Keyboard,Electronics,4,82.25,329,Completed
ORD-0000332,CUST-002522,2025-09-22,Wireless Mouse,Electronics,1,31.97,31.97,Completed
ORD-0000333,CUST-007675,2025-09-27,Notebook Set,Stationery,6,13.51,81.06,Shipped
ORD-0000334,CUST-002572,2023-02-25,USB-C Hub,Electronics,1,49.48,49.48,Returned
ORD-0000335,CUST-002105,2024-11-13,Desk Organizer,Office,5,24.56,122.8,Completed
ORD-0000336,CUST-005215,2026-05-12,Webcam,Electronics,6,72.23,433.38,Returned
ORD-0000337,CUST-000349,2023-10-19,Mechanical Keyboard,Electronics,6,86.17,517.02,Completed
ORD-0000338,CUST-003680,2023-08-30,Ergonomic Chair,Furniture,4,232.24,928.96,Completed
ORD-0000339,CUST-002350,2026-06-05,Mechanical Keyboard,Electronics,2,81.29,162.58,Returned
ORD-0000340,CUST-000570,2025-01-21,Webcam,Electronics,6,71.69,430.14,Returned
ORD-0000341,CUST-002116,2021-05-16,Wireless Mouse,Electronics,3,29.89,89.67,Shipped
ORD-0000342,CUST-001903,2022-06-28,Ergonomic Chair,Furniture,1,245.46,245.46,Completed
ORD-0000343,CUST-009896,2022-07-25,Wireless Mouse,Electronics,6,30.52,183.12,Processing
ORD-0000344,CUST-005825,2024-04-03,Laptop Stand,Office,5,47,235,Cancelled
ORD-0000345,CUST-001128,2026-08-25,Laptop Stand,Office,2,45.44,90.88,Returned
ORD-0000346,CUST-008311,2024-08-02,USB-C Hub,Electronics,1,47.81,47.81,Completed
ORD-0000347,CUST-005740,2022-07-14,Water Bottle,Lifestyle,2,20.53,41.06,Completed
ORD-0000348,CUST-000722,2025-05-29,Laptop Stand,Office,3,48.36,145.08,Completed
ORD-0000349,CUST-003916,2021-06-13,Notebook Set,Stationery,4,13.81,55.24,Returned
ORD-0000350,CUST-006546,2022-03-11,Backpack,Lifestyle,2,61.01,122.02,Cancelled
ORD-0000351,CUST-006903,2025-05-22,Water Bottle,Lifestyle,5,17.11,85.55,Cancelled
ORD-0000352,CUST-007174,2025-03-21,Laptop Stand,Office,6,42.02,252.12,Completed
ORD-0000353,CUST-003965,2025-06-13,Noise-Canceling Headphones,Electronics,5,195.27,976.35,Shipped
ORD-0000354,CUST-009053,2023-12-27,USB-C Hub,Electronics,4,46.21,184.84,Shipped
ORD-0000355,CUST-009068,2026-08-11,Wireless Mouse,Electronics,5,32.38,161.9,Processing
ORD-0000356,CUST-007058,2026-01-05,Standing Desk,Furniture,3,399.95,1199.85,Shipped
ORD-0000357,CUST-003406,2025-01-04,Ergonomic Chair,Furniture,4,225.9,903.6,Processing
ORD-0000358,CUST-001432,2025-03-03,Noise-Canceling Headphones,Electronics,3,171.39,514.17,Completed
ORD-0000359,CUST-002337,2023-01-09,Notebook Set,Stationery,5,13.1,65.5,Cancelled
ORD-0000360,CUST-008131,2026-06-28,USB-C Hub,Electronics,4,50.24,200.96,Completed
ORD-0000361,CUST-007847,2025-03-05,Laptop Stand,Office,1,42.85,42.85,Completed
ORD-0000362,CUST-004922,2026-04-13,Mechanical Keyboard,Electronics,1,88.21,88.21,Completed
ORD-0000363,CUST-000122,2025-08-29,Notebook Set,Stationery,3,13.19,39.57,Completed
ORD-0000364,CUST-008077,2021-05-15,Wireless Mouse,Electronics,6,28.26,169.56,Completed
ORD-0000365,CUST-004321,2023-04-04,Laptop Stand,Office,6,48.98,293.88,Shipped
ORD-0000366,CUST-007006,2026-02-21,Notebook Set,Stationery,5,11.99,59.95,Completed
ORD-0000367,CUST-001157,2024-09-20,Standing Desk,Furniture,6,400.37,2402.22,Completed
ORD-0000368,CUST-006674,2024-12-25,Water Bottle,Lifestyle,5,20.34,101.7,Completed
ORD-0000369,CUST-002358,2020-06-15,Laptop Stand,Office,6,47.73,286.38,Processing
ORD-0000370,CUST-000141,2026-03-09,Standing Desk,Furniture,3,438.3,1314.9,Processing
ORD-0000371,CUST-004630,2026-03-13,Mechanical Keyboard,Electronics,6,93.85,563.1,Completed
ORD-0000372,CUST-006082,2026-06-07,USB-C Hub,Electronics,4,51.79,207.16,Cancelled
ORD-0000373,CUST-008185,2025-07-02,Water Bottle,Lifestyle,5,18.47,92.35,Completed
ORD-0000374,CUST-008612,2023-09-17,Ergonomic Chair,Furniture,6,225.07,1350.42,Completed
ORD-0000375,CUST-008451,2026-07-26,Wireless Mouse,Electronics,4,28.56,114.24,Cancelled
ORD-0000376,CUST-009269,2026-06-07,Laptop Stand,Office,5,44.33,221.65,Completed
ORD-0000377,CUST-002050,2026-05-02,Mechanical Keyboard,Electronics,5,91.45,457.25,Shipped
ORD-0000378,CUST-003513,2024-11-04,Standing Desk,Furniture,6,362.86,2177.16,Completed
ORD-0000379,CUST-000633,2026-07-15,Noise-Canceling Headphones,Electronics,5,195.88,979.4,Completed
ORD-0000380,CUST-006548,2026-04-21,Ergonomic Chair,Furniture,1,264.09,264.09,Shipped
ORD-0000381,CUST-008674,2025-07-31,USB-C Hub,Electronics,4,44.5,178,Cancelled
ORD-0000382,CUST-005855,2026-02-22,Ergonomic Chair,Furniture,6,269.12,1614.72,Completed
ORD-0000383,CUST-003809,2025-02-03,Ergonomic Chair,Furniture,2,250.02,500.04,Completed
ORD-0000384,CUST-000245,2024-04-27,Wireless Mouse,Electronics,6,30.99,185.94,Completed
ORD-0000385,CUST-000822,2025-08-20,Desk Organizer,Office,5,26.86,134.3,Shipped
ORD-0000386,CUST-007794,2025-01-20,Backpack,Lifestyle,5,63.4,317,Completed
ORD-0000387,CUST-002863,2026-08-08,USB-C Hub,Electronics,4,52.37,209.48,Cancelled
ORD-0000388,CUST-007497,2026-08-24,Standing Desk,Furniture,2,403.05,806.1,Completed
ORD-0000389,CUST-006002,2025-07-24,Backpack,Lifestyle,5,56.12,280.6,Shipped
ORD-0000390,CUST-001987,2026-04-27,Backpack,Lifestyle,2,60.92,121.84,Processing
ORD-0000391,CUST-005698,2024-04-08,Water Bottle,Lifestyle,6,18.64,111.84,Completed
ORD-0000392,CUST-001164,2026-05-03,Laptop Stand,Office,6,45.4,272.4,Cancelled
ORD-0000393,CUST-006293,2026-06-13,Desk Organizer,Office,2,26.68,53.36,Completed
ORD-0000394,CUST-009073,2025-09-02,Backpack,Lifestyle,1,60.79,60.79,Completed
ORD-0000395,CUST-007116,2024-11-03,Water Bottle,Lifestyle,4,17.89,71.56,Shipped
ORD-0000396,CUST-008877,2026-07-06,Ergonomic Chair,Furniture,5,271.7,1358.5,Completed
ORD-0000397,CUST-001289,2026-05-16,Laptop Stand,Office,2,40.87,81.74,Returned
ORD-0000398,CUST-003276,2024-01-05,Water Bottle,Lifestyle,6,18.73,112.38,Returned
ORD-0000399,CUST-005836,2025-02-23,Wireless Mouse,Electronics,1,32.62,32.62,Completed
ORD-0000400,CUST-000202,2026-07-01,Notebook Set,Stationery,2,13.22,26.44,Returned
ORD-0000401,CUST-004178,2026-07-18,Desk Organizer,Office,1,25.26,25.26,Processing
ORD-0000402,CUST-006141,2024-10-25,Desk Organizer,Office,4,25.15,100.6,Shipped
ORD-0000403,CUST-004626,2023-07-08,Webcam,Electronics,2,72.92,145.84,Completed
ORD-0000404,CUST-001934,2026-06-27,Notebook Set,Stationery,2,12.82,25.64,Completed
ORD-0000405,CUST-000939,2025-04-25,Water Bottle,Lifestyle,3,17.26,51.78,Shipped
ORD-0000406,CUST-008383,2025-12-06,Laptop Stand,Office,1,40.94,40.94,Cancelled
ORD-0000407,CUST-003568,2023-01-08,Ergonomic Chair,Furniture,2,247.64,495.28,Cancelled
ORD-0000408,CUST-001519,2022-08-03,Water Bottle,Lifestyle,2,17.93,35.86,Returned
ORD-0000409,CUST-002664,2025-02-03,Webcam,Electronics,1,79.04,79.04,Completed
ORD-0000410,CUST-009872,2025-06-26,USB-C Hub,Electronics,5,44.69,223.45,Cancelled
ORD-0000411,CUST-006443,2025-05-10,Wireless Mouse,Electronics,6,32.59,195.54,Completed
ORD-0000412,CUST-008589,2023-09-30,Standing Desk,Furniture,5,383.22,1916.1,Shipped
ORD-0000413,CUST-001013,2022-07-25,Backpack,Lifestyle,3,59.73,179.19,Cancelled
ORD-0000414,CUST-007736,2026-07-28,Mechanical Keyboard,Electronics,5,90.78,453.9,Shipped
ORD-0000415,CUST-000243,2026-03-15,Mechanical Keyboard,Electronics,4,83.18,332.72,Completed
ORD-0000416,CUST-004638,2026-06-13,Mechanical Keyboard,Electronics,3,94.99,284.97,Completed
ORD-0000417,CUST-006782,2026-02-22,Ergonomic Chair,Furniture,2,236.37,472.74,Completed
ORD-0000418,CUST-002593,2021-12-30,Wireless Mouse,Electronics,2,32.37,64.74,Returned
ORD-0000419,CUST-007807,2023-11-11,Water Bottle,Lifestyle,1,19.63,19.63,Cancelled
ORD-0000420,CUST-000810,2023-05-11,Standing Desk,Furniture,5,420.15,2100.75,Returned
ORD-0000421,CUST-001607,2024-07-25,USB-C Hub,Electronics,2,44.18,88.36,Completed
ORD-0000422,CUST-002906,2021-10-10,USB-C Hub,Electronics,4,47.95,191.8,Cancelled
ORD-0000423,CUST-003585,2024-09-17,Desk Organizer,Office,4,23.58,94.32,Returned
ORD-0000424,CUST-003818,2025-09-13,Desk Organizer,Office,4,24.55,98.2,Returned
ORD-0000425,CUST-002784,2026-07-05,Mechanical Keyboard,Electronics,2,81.72,163.44,Shipped
ORD-0000426,CUST-007462,2026-08-22,Standing Desk,Furniture,3,433.57,1300.71,Completed
ORD-0000427,CUST-002521,2024-11-03,USB-C Hub,Electronics,5,49.1,245.5,Processing
ORD-0000428,CUST-009989,2026-03-18,Noise-Canceling Headphones,Electronics,3,190.87,572.61,Shipped
ORD-0000429,CUST-001224,2025-02-20,Backpack,Lifestyle,3,62.09,186.27,Shipped
ORD-0000430,CUST-005981,2025-07-07,Wireless Mouse,Electronics,3,28.08,84.24,Completed
ORD-0000431,CUST-002070,2026-06-12,Wireless Mouse,Electronics,4,32.85,131.4,Completed
ORD-0000432,CUST-007429,2026-07-05,Notebook Set,Stationery,3,13.43,40.29,Cancelled
ORD-0000433,CUST-002519,2026-08-03,Ergonomic Chair,Furniture,6,242.95,1457.7,Shipped
ORD-0000434,CUST-007842,2026-03-12,Webcam,Electronics,3,76.75,230.25,Cancelled
ORD-0000435,CUST-007328,2024-08-24,Laptop Stand,Office,6,46.76,280.56,Returned
ORD-0000436,CUST-006319,2025-12-25,Standing Desk,Furniture,5,409.56,2047.8,Completed
ORD-0000437,CUST-001150,2024-07-06,Backpack,Lifestyle,2,65.01,130.02,Completed
ORD-0000438,CUST-008942,2025-08-28,Noise-Canceling Headphones,Electronics,5,190.35,951.75,Returned
ORD-0000439,CUST-009301,2026-08-10,Water Bottle,Lifestyle,5,17.98,89.9,Shipped
ORD-0000440,CUST-007329,2026-02-09,Noise-Canceling Headphones,Electronics,3,173.11,519.33,Cancelled
ORD-0000441,CUST-007805,2026-08-08,Water Bottle,Lifestyle,5,19.34,96.7,Shipped
ORD-0000442,CUST-006676,2025-10-14,Backpack,Lifestyle,2,57.5,115,Processing
ORD-0000443,CUST-006286,2026-08-24,Wireless Mouse,Electronics,5,28.79,143.95,Cancelled
ORD-0000444,CUST-008164,2024-05-25,USB-C Hub,Electronics,5,51.39,256.95,Completed
ORD-0000445,CUST-009830,2026-07-19,Laptop Stand,Office,4,45.87,183.48,Shipped
ORD-0000446,CUST-003039,2024-08-13,Ergonomic Chair,Furniture,6,234,1404,Completed
ORD-0000447,CUST-008384,2024-02-01,Notebook Set,Stationery,2,13.29,26.58,Cancelled
ORD-0000448,CUST-008233,2025-04-01,Wireless Mouse,Electronics,1,27.69,27.69,Completed
ORD-0000449,CUST-004805,2023-07-28,USB-C Hub,Electronics,5,52.67,263.35,Cancelled
ORD-0000450,CUST-005862,2025-03-09,Mechanical Keyboard,Electronics,3,92.12,276.36,Cancelled
ORD-0000451,CUST-005141,2026-07-07,Notebook Set,Stationery,6,13.03,78.18,Completed
ORD-0000452,CUST-001439,2026-03-06,Laptop Stand,Office,5,47.95,239.75,Completed
ORD-0000453,CUST-007242,2025-06-20,Noise-Canceling Headphones,Electronics,2,179.04,358.08,Processing
ORD-0000454,CUST-008162,2025-03-06,Webcam,Electronics,3,73.48,220.44,Completed
ORD-0000455,CUST-006302,2025-01-15,Laptop Stand,Office,5,49.42,247.1,Completed
ORD-0000456,CUST-007098,2026-01-03,USB-C Hub,Electronics,1,47.43,47.43,Completed
ORD-0000457,CUST-008407,2024-03-18,Mechanical Keyboard,Electronics,1,91.22,91.22,Shipped
ORD-0000458,CUST-005627,2024-08-08,Water Bottle,Lifestyle,3,20.67,62.01,Processing
ORD-0000459,CUST-005704,2025-10-16,Notebook Set,Stationery,1,13.04,13.04,Processing
ORD-0000460,CUST-008982,2025-09-28,Wireless Mouse,Electronics,2,31.45,62.9,Processing
ORD-0000461,CUST-009272,2026-05-09,Standing Desk,Furniture,6,425.82,2554.92,Completed
ORD-0000462,CUST-002220,2024-07-26,Ergonomic Chair,Furniture,5,256.07,1280.35,Completed
ORD-0000463,CUST-008287,2025-12-13,Backpack,Lifestyle,6,54.58,327.48,Completed
ORD-0000464,CUST-002488,2025-02-11,Ergonomic Chair,Furniture,6,236.35,1418.1,Completed
ORD-0000465,CUST-006589,2023-05-28,Water Bottle,Lifestyle,1,19.99,19.99,Completed
ORD-0000466,CUST-003906,2024-04-28,Water Bottle,Lifestyle,3,17.1,51.3,Completed
ORD-0000467,CUST-000227,2026-08-18,USB-C Hub,Electronics,2,48.27,96.54,Completed
ORD-0000468,CUST-009929,2026-02-13,Laptop Stand,Office,5,44.03,220.15,Processing
ORD-0000469,CUST-002089,2026-03-13,Wireless Mouse,Electronics,5,31.82,159.1,Completed
ORD-0000470,CUST-000514,2026-03-04,Water Bottle,Lifestyle,6,19.86,119.16,Processing
ORD-0000471,CUST-002202,2026-03-07,Ergonomic Chair,Furniture,4,264.61,1058.44,Cancelled
ORD-0000472,CUST-003955,2023-03-02,Noise-Canceling Headphones,Electronics,2,167.49,334.98,Completed
ORD-0000473,CUST-004805,2023-12-07,Notebook Set,Stationery,3,12.64,37.92,Completed
ORD-0000474,CUST-005712,2026-08-27,Mechanical Keyboard,Electronics,5,80.98,404.9,Completed
ORD-0000475,CUST-005776,2023-12-03,Water Bottle,Lifestyle,2,19.8,39.6,Shipped
ORD-0000476,CUST-009092,2023-09-15,Webcam,Electronics,3,77.61,232.83,Cancelled
ORD-0000477,CUST-006521,2026-08-17,Notebook Set,Stationery,6,13.48,80.88,Returned
ORD-0000478,CUST-005114,2026-08-30,Wireless Mouse,Electronics,5,30.62,153.1,Processing
ORD-0000479,CUST-002910,2025-11-23,Mechanical Keyboard,Electronics,6,85.76,514.56,Completed
ORD-0000480,CUST-001412,2024-07-26,Notebook Set,Stationery,2,12.41,24.82,Completed
ORD-0000481,CUST-000350,2023-11-21,Webcam,Electronics,6,70.62,423.72,Completed
ORD-0000482,CUST-002512,2024-01-28,Desk Organizer,Office,6,24.76,148.56,Processing
ORD-0000483,CUST-008603,2025-08-29,Notebook Set,Stationery,3,11.84,35.52,Returned
ORD-0000484,CUST-006329,2025-10-01,Desk Organizer,Office,6,25.4,152.4,Completed
ORD-0000485,CUST-002429,2023-03-06,Laptop Stand,Office,6,48.77,292.62,Processing
ORD-0000486,CUST-004231,2025-12-15,Notebook Set,Stationery,3,13.94,41.82,Returned
ORD-0000487,CUST-006650,2024-11-05,Backpack,Lifestyle,4,57.7,230.8,Shipped
ORD-0000488,CUST-004510,2025-12-29,Ergonomic Chair,Furniture,2,230.34,460.68,Processing
ORD-0000489,CUST-006743,2024-06-11,Wireless Mouse,Electronics,4,31.51,126.04,Processing
ORD-0000490,CUST-001606,2022-05-16,Noise-Canceling Headphones,Electronics,1,177.13,177.13,Shipped
ORD-0000491,CUST-008530,2021-08-15,Desk Organizer,Office,6,26.06,156.36,Completed
ORD-0000492,CUST-005924,2026-06-12,Ergonomic Chair,Furniture,5,225.03,1125.15,Processing
ORD-0000493,CUST-003080,2026-07-20,Standing Desk,Furniture,6,401.02,2406.12,Cancelled
ORD-0000494,CUST-001593,2025-09-18,Mechanical Keyboard,Electronics,2,85.21,170.42,Completed
ORD-0000495,CUST-005415,2026-07-11,Desk Organizer,Office,2,26.8,53.6,Completed
ORD-0000496,CUST-002008,2026-03-12,Backpack,Lifestyle,4,59.78,239.12,Shipped
ORD-0000497,CUST-008098,2026-03-05,Webcam,Electronics,5,78.97,394.85,Completed
ORD-0000498,CUST-005496,2023-10-23,Wireless Mouse,Electronics,5,31.07,155.35,Completed
ORD-0000499,CUST-003314,2024-11-10,Mechanical Keyboard,Electronics,3,93.21,279.63,Cancelled
ORD-0000500,CUST-005959,2021-09-02,Laptop Stand,Office,3,43.86,131.58,Cancelled
ORD-0000501,CUST-009528,2025-10-01,Desk Organizer,Office,2,24.53,49.06,Completed
ORD-0000502,CUST-005823,2026-06-02,Wireless Mouse,Electronics,5,30.8,154,Completed
ORD-0000503,CUST-001324,2025-12-24,Noise-Canceling Headphones,Electronics,5,188.01,940.05,Returned
ORD-0000504,CUST-001154,2026-03-02,Laptop Stand,Office,2,44.62,89.24,Completed
ORD-0000505,CUST-003499,2026-08-15,Mechanical Keyboard,Electronics,3,85.48,256.44,Completed
ORD-0000506,CUST-001267,2023-10-19,Mechanical Keyboard,Electronics,3,90.39,271.17,Completed
ORD-0000507,CUST-003028,2025-09-21,Backpack,Lifestyle,6,54.68,328.08,Completed
ORD-0000508,CUST-007690,2026-06-07,Standing Desk,Furniture,2,372.53,745.06,Completed
ORD-0000509,CUST-004983,2022-09-19,Desk Organizer,Office,3,26.09,78.27,Shipped
ORD-0000510,CUST-009810,2025-04-23,Laptop Stand,Office,6,48.18,289.08,Completed
ORD-0000511,CUST-000998,2023-10-11,Noise-Canceling Headphones,Electronics,5,169.68,848.4,Returned
ORD-0000512,CUST-007056,2023-10-22,Standing Desk,Furniture,3,405.69,1217.07,Processing
ORD-0000513,CUST-001375,2023-05-08,Webcam,Electronics,1,67.97,67.97,Completed
ORD-0000514,CUST-009957,2024-09-18,Webcam,Electronics,5,71.66,358.3,Completed
ORD-0000515,CUST-004435,2024-12-21,USB-C Hub,Electronics,1,44.21,44.21,Processing
ORD-0000516,CUST-004922,2023-08-30,Wireless Mouse,Electronics,4,29.97,119.88,Completed
ORD-0000517,CUST-009188,2021-06-25,Mechanical Keyboard,Electronics,6,97.06,582.36,Completed
ORD-0000518,CUST-000086,2026-08-25,Mechanical Keyboard,Electronics,6,85.5,513,Shipped
ORD-0000519,CUST-009934,2026-06-28,Noise-Canceling Headphones,Electronics,5,180.26,901.3,Completed
ORD-0000520,CUST-002059,2026-07-23,Laptop Stand,Office,1,42.26,42.26,Processing
ORD-0000521,CUST-003878,2026-08-25,Water Bottle,Lifestyle,5,17.12,85.6,Completed
ORD-0000522,CUST-005934,2026-06-13,Notebook Set,Stationery,2,12.52,25.04,Returned
ORD-0000523,CUST-005363,2023-02-22,Desk Organizer,Office,4,25.33,101.32,Completed
ORD-0000524,CUST-003383,2025-12-02,Notebook Set,Stationery,5,11.78,58.9,Completed
ORD-0000525,CUST-002795,2024-06-20,Ergonomic Chair,Furniture,3,232.04,696.12,Returned
ORD-0000526,CUST-006200,2025-06-14,Standing Desk,Furniture,5,417.43,2087.15,Processing
ORD-0000527,CUST-006882,2026-03-07,Desk Organizer,Office,1,24.87,24.87,Cancelled
ORD-0000528,CUST-005120,2026-06-30,Backpack,Lifestyle,3,56.48,169.44,Returned
ORD-0000529,CUST-001255,2022-12-25,Mechanical Keyboard,Electronics,6,96.3,577.8,Processing
ORD-0000530,CUST-006273,2023-04-03,Notebook Set,Stationery,1,11.66,11.66,Shipped
ORD-0000531,CUST-009077,2024-04-29,Laptop Stand,Office,1,48.59,48.59,Completed
ORD-0000532,CUST-000101,2022-10-16,Webcam,Electronics,1,72.22,72.22,Cancelled
ORD-0000533,CUST-001739,2026-07-15,Laptop Stand,Office,4,42.73,170.92,Completed
ORD-0000534,CUST-000094,2025-07-14,Standing Desk,Furniture,4,399.81,1599.24,Processing
ORD-0000535,CUST-008220,2023-04-14,Wireless Mouse,Electronics,1,31.36,31.36,Completed
